idno,tpx_all,DATE,TIME,DURATION,SET,PRESENT_REF,FUTURE_REF,PAST_REF,SP,SU,FA,WI,MO,MI,AF,NI,DATE_century,DATE_decade,DATE_year,DATE_month,DATE_day,DATE_spec_none,DATE_spec_year,DATE_spec_year_month,DATE_spec_month,DATE_spec_day,DATE_spec_month_day,DATE_spec_any,DATE_spec_full,TIME_daytime,TIME_hour,DURATION_century,DURATION_decade,DURATION_year,DURATION_month,DURATION_week,DURATION_day,DURATION_hour,DURATION_minute,SET_century,SET_year,SET_month,SET_week,SET_day,SET_daytime,VERB_present,VERB_imperfect,VERB_future,VERB_past,VERB_conditional,ahora,pronto,hoy,mañana,el_día,ayer,al_día_siguiente,del_día,julio,este_momento,próximo,próxima,domingo,ahora_mismo,actual,el_año,el_día_siguiente,invierno,estos_momentos,hoy_mismo,domingos,al_siguiente_día,reciente,la_primavera,primavera,la_semana,mañana_mismo,del_año,próximos,mayo,el_día_anterior,el_domingo,próximas,actualmente,el_mismo_día,verano,estos_días,el_invierno,del_siglo,del_día_siguiente,este_día,el_sábado,diciembre,el_futuro,abril,los_veinte,recientemente,medio_día,ese_mismo_día,octubre,la_noche,la_mañana,la_tarde,esta_noche,anoche,la_madrugada,esta_mañana,esta_tarde,pasado_mañana,última_noche,el_mediodía,esta_noche_misma,el_mañana,la_medianoche,estas_noches,siguiente_mañana,siguiente_noche,esta_madrugada,pasada_noche,la_mañana_del_domingo,la_noche_del_viernes,la_noche_del_domingo,las_9_de_la_mañana,última_tarde,la_tarde_del_domingo,esta_tarde_misma,la_noche_del_lunes,siguiente_madrugada,las_9_de_la_noche,estas_tardes,las_4_de_la_tarde,la_noche_del_jueves,esta_mañana_misma,la_mañana_del_viernes,las_11_de_la_mañana,la_tarde_del_sábado,próxima_madrugada,últimas_noches,próxima_noche,pasado_noche,las_5_de_la_tarde,la_tarde_del_viernes,la_mañana_del_sábado,las_11_de_la_noche,las_3_de_la_tarde,la_noche_del_sábado,las_12_de_la_noche,las_6_de_la_tarde,la_noches,presente_mañana,un_día,años,una_hora,tres_días,algunos_días,dos_horas,pocos_días,un_año,todo_el_día,dos_días,muchos_años,un_mes,dos_años,veinte_años,algunos_minutos,algunas_horas,un_minuto,diez_años,ocho_días,dos_meses,quince_días,una_semana,muchos_días,cinco_minutos,tres_años,dos,algunos_años,seis_años,tres_meses,seis_meses,cinco_años,algunos_meses,diez_minutos,pocas_horas,cuatro_días,ocho_años,cuatro_años,quince_años,unos_días,treinta_años,los_pocos_días,tres_horas,pocos_años,pocos_minutos,siete_años,dos_minutos,tres,muchas_horas,un_siglo,pocos_meses,cada_día,todos_los_días,diariamente,todas_las_noches,diario,diaria,todas_las_mañanas,todas_las_tardes,al_día,diarias,diarios,cada_mes,cada_año,mensuales,al_mes,al_año,al_mediodía,cada_semana,cada_noche,mensual,anuales,todos_los_años,todos_los_domingos,anual,anualmente,todos_los_sábados,cada_ocho_días,cada_mañana,dos_veces_al_día,dos_veces_por_semana,mensualmente,todos_los_meses,todas_las_semanas,todos_los_siglos,una_vez_por_semana,semanal,al_siglo,cada_domingo,una_vez_al_año,dos_veces_a_la_semana,semanalmente,cada_quince_días,cada_tarde,cada_dos_meses,todos_los_jueves,cada_sábado,todos_los_viernes,una_vez_al_día,cada_dos_días,todos_los_lunes
nh0001,0.005334946650533494,0.002722472775272247,0.0013474865251347486,0.0009074909250907491,0.00035749642503574966,0.0011274887251127488,0.00043999560004399956,0.0,0.0,0.0,0.0,2.7499725002749972e-05,0.0005499945000549994,2.7499725002749972e-05,0.0001924980750192498,0.0006324936750632494,0.0,2.7499725002749972e-05,2.7499725002749972e-05,8.249917500824991e-05,0.0009624903750962491,0.0022549774502254975,0.00010999890001099989,5.4999450005499945e-05,0.0,2.7499725002749972e-05,0.0,0.0004674953250467495,0.0002749972500274997,0.0008524914750852492,0.0,0.0,0.0,0.00021999780002199978,8.249917500824991e-05,0.00010999890001099989,0.0001924980750192498,0.0001924980750192498,8.249917500824991e-05,0.0,0.0,2.7499725002749972e-05,0.0,0.0002749972500274997,5.4999450005499945e-05,0.03827961720382796,0.03965460345396546,0.0035749642503574964,0.03222967770322297,0.0013474865251347486,0.0005224947750522495,0.0004124958750412496,0.0003024969750302497,0.00024749752502474976,0.00021999780002199978,0.00016499835001649983,0.0,5.4999450005499945e-05,0.0,0.0,2.7499725002749972e-05,0.0,5.4999450005499945e-05,2.7499725002749972e-05,0.0,2.7499725002749972e-05,0.0,2.7499725002749972e-05,0.0,0.0,0.0,2.7499725002749972e-05,0.0,0.0,0.0,2.7499725002749972e-05,0.0,0.0,0.0,0.0,0.0,0.00024749752502474976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005774942250577495,0.0003024969750302497,0.0001924980750192498,2.7499725002749972e-05,2.7499725002749972e-05,0.00016499835001649983,5.4999450005499945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010999890001099989,5.4999450005499945e-05,0.00010999890001099989,0.0,0.0,0.0,0.0,5.4999450005499945e-05,5.4999450005499945e-05,0.0,0.0,2.7499725002749972e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7499725002749972e-05,2.7499725002749972e-05,2.7499725002749972e-05,0.0,0.0,2.7499725002749972e-05,2.7499725002749972e-05,0.0,2.7499725002749972e-05,0.0,2.7499725002749972e-05,0.0,0.0,2.7499725002749972e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4999450005499945e-05,0.0,2.7499725002749972e-05,0.0,2.7499725002749972e-05,0.0,0.0,0.0,0.0,5.4999450005499945e-05,5.4999450005499945e-05,8.249917500824991e-05,0.0,2.7499725002749972e-05,0.0,2.7499725002749972e-05,0.0,5.4999450005499945e-05,0.0,0.0,0.0,0.0,0.0,2.7499725002749972e-05,0.0,2.7499725002749972e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nh0002,0.005399174957534579,0.003033244358165494,0.00045498665372482405,0.001648062767936585,0.0002628811777076761,0.0014458464773922186,0.0006673137587964086,1.0110814527218312e-05,5.055407263609156e-05,5.055407263609156e-05,0.0,3.033244358165494e-05,0.00012132977432661975,0.0,0.00011121895979940143,0.0003033244358165494,1.0110814527218312e-05,3.033244358165494e-05,0.00014155140338105638,0.00020221629054436625,0.000515651540888134,0.0029523578419477473,5.055407263609156e-05,0.0,3.033244358165494e-05,0.0,0.0,8.08865162177465e-05,0.0,0.00045498665372482405,0.0,1.0110814527218312e-05,0.0,0.0007178678314325002,0.00012132977432661975,4.044325810887325e-05,0.0004954299118336973,0.00011121895979940143,0.0001516622179082747,1.0110814527218312e-05,1.0110814527218312e-05,1.0110814527218312e-05,2.0221629054436625e-05,0.00013144058885383806,8.08865162177465e-05,0.03911874140580765,0.04069602847205371,0.004034214996360107,0.02504448758391976,0.003811777076761304,0.0007279786459597186,0.0005358731699425706,0.00035387850845264095,0.00019210547601714793,9.099733074496482e-05,2.0221629054436625e-05,9.099733074496482e-05,1.0110814527218312e-05,0.0,2.0221629054436625e-05,4.044325810887325e-05,5.055407263609156e-05,3.033244358165494e-05,5.055407263609156e-05,4.044325810887325e-05,1.0110814527218312e-05,2.0221629054436625e-05,2.0221629054436625e-05,4.044325810887325e-05,3.033244358165494e-05,2.0221629054436625e-05,0.0,1.0110814527218312e-05,3.033244358165494e-05,2.0221629054436625e-05,1.0110814527218312e-05,1.0110814527218312e-05,0.0,0.0,1.0110814527218312e-05,0.0,2.0221629054436625e-05,2.0221629054436625e-05,0.0,0.0,3.033244358165494e-05,2.0221629054436625e-05,1.0110814527218312e-05,1.0110814527218312e-05,2.0221629054436625e-05,0.0,0.0,0.0,2.0221629054436625e-05,0.0,3.033244358165494e-05,0.0,0.0,0.0,0.0,0.00018199466148992964,9.099733074496482e-05,0.00010110814527218313,4.044325810887325e-05,1.0110814527218312e-05,2.0221629054436625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0110814527218312e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020221629054436625,0.00022243791959880287,3.033244358165494e-05,2.0221629054436625e-05,0.0,5.055407263609156e-05,4.044325810887325e-05,6.066488716330988e-05,3.033244358165494e-05,6.066488716330988e-05,7.077570169052819e-05,0.0,1.0110814527218312e-05,3.033244358165494e-05,0.0,1.0110814527218312e-05,6.066488716330988e-05,2.0221629054436625e-05,0.0,2.0221629054436625e-05,5.055407263609156e-05,2.0221629054436625e-05,1.0110814527218312e-05,3.033244358165494e-05,0.0,1.0110814527218312e-05,3.033244358165494e-05,0.0,2.0221629054436625e-05,1.0110814527218312e-05,1.0110814527218312e-05,1.0110814527218312e-05,1.0110814527218312e-05,0.0,2.0221629054436625e-05,1.0110814527218312e-05,0.0,2.0221629054436625e-05,1.0110814527218312e-05,1.0110814527218312e-05,0.0,0.0,4.044325810887325e-05,1.0110814527218312e-05,0.0,2.0221629054436625e-05,0.0,0.0,1.0110814527218312e-05,2.0221629054436625e-05,5.055407263609156e-05,6.066488716330988e-05,1.0110814527218312e-05,6.066488716330988e-05,1.0110814527218312e-05,0.0,0.0,1.0110814527218312e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0110814527218312e-05,0.0,0.0,0.0,1.0110814527218312e-05,0.0,0.0,0.0,1.0110814527218312e-05,0.0,1.0110814527218312e-05,0.0,0.0,1.0110814527218312e-05,0.0,0.0,0.0,1.0110814527218312e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nh0003,0.006660376311261586,0.0026641505245046347,0.0014985846700338568,0.002275628573014375,0.00022201254370871954,0.0009435533107620581,0.0002775156796358994,0.0,0.0,0.0,5.5503135927179885e-05,5.5503135927179885e-05,0.000499528223344619,0.0,0.0002775156796358994,0.0006660376311261587,0.0,0.00011100627185435977,0.00011100627185435977,0.00022201254370871954,0.000999056446689238,0.002386634844868735,0.00016650940778153967,0.0,0.00011100627185435977,0.0,0.0,0.0002775156796358994,0.0,0.001443081534106677,5.5503135927179885e-05,0.0,0.0,0.0013320752622523174,0.00011100627185435977,0.0,0.0005550313592717988,0.00022201254370871954,5.5503135927179885e-05,0.0,5.5503135927179885e-05,0.00011100627185435977,0.0,5.5503135927179885e-05,0.0,0.03990675473164234,0.04257090525614697,0.004218238330465671,0.03380140977965255,0.0013875783981794972,0.0003885219514902592,0.00022201254370871954,0.00033301881556307934,0.0007215407670533385,0.00011100627185435977,0.0,0.00011100627185435977,0.0,0.0,5.5503135927179885e-05,5.5503135927179885e-05,0.0,0.0,0.0,0.0,0.0,5.5503135927179885e-05,5.5503135927179885e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5503135927179885e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5503135927179885e-05,0.0,0.0,0.0,0.0,0.0003885219514902592,0.0003885219514902592,0.0002775156796358994,0.00016650940778153967,5.5503135927179885e-05,0.0,5.5503135927179885e-05,0.0,5.5503135927179885e-05,5.5503135927179885e-05,0.0,0.0,0.0,5.5503135927179885e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5503135927179885e-05,0.00022201254370871954,0.00011100627185435977,5.5503135927179885e-05,0.00016650940778153967,5.5503135927179885e-05,0.0,0.0,0.00011100627185435977,5.5503135927179885e-05,5.5503135927179885e-05,0.0,0.0,5.5503135927179885e-05,0.0,5.5503135927179885e-05,0.0,0.00011100627185435977,0.0,0.0,5.5503135927179885e-05,0.0,5.5503135927179885e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5503135927179885e-05,0.0,0.0,0.0,0.0,0.00022201254370871954,0.0,5.5503135927179885e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5503135927179885e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5503135927179885e-05,5.5503135927179885e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nh0004,0.005637132336227668,0.0031822521252898124,0.0007728326589989544,0.0014547438287039142,0.0002273037232349866,0.0016365868072919035,0.00036368595717597854,0.0,0.0,9.092148929399464e-05,0.0,0.0,0.0002273037232349866,0.0,0.00018184297858798927,0.00036368595717597854,4.546074464699732e-05,0.0,0.00036368595717597854,0.0002273037232349866,0.0005455289357639678,0.002136654998408874,0.0005000681911169704,0.00013638223394099195,0.0,0.0,0.0,0.0010455971268809384,0.00040914670182297586,0.0002727644678819839,0.0,0.0,0.0,0.00040914670182297586,0.0002273037232349866,0.00013638223394099195,0.0005000681911169704,0.00018184297858798927,0.0,0.0,0.0,0.0,0.0,0.0002273037232349866,0.0,0.034822930399599945,0.03423194071918898,0.00559167159158067,0.032140746465427104,0.003409555848524799,0.0007273719143519571,0.0002273037232349866,0.00040914670182297586,0.00013638223394099195,0.00018184297858798927,0.0,0.00013638223394099195,0.0,4.546074464699732e-05,4.546074464699732e-05,4.546074464699732e-05,0.0,0.0,4.546074464699732e-05,0.0,0.0,4.546074464699732e-05,0.0,0.0,4.546074464699732e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.546074464699732e-05,0.0,4.546074464699732e-05,0.0,0.0,0.0,0.0,4.546074464699732e-05,0.0,4.546074464699732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.546074464699732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003182252125289812,9.092148929399464e-05,0.00018184297858798927,4.546074464699732e-05,0.0,9.092148929399464e-05,0.0,0.0,4.546074464699732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018184297858798927,0.0002273037232349866,0.0,9.092148929399464e-05,0.0,4.546074464699732e-05,0.00013638223394099195,0.0,0.0,0.0,4.546074464699732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013638223394099195,0.0,0.0,0.0,0.0,4.546074464699732e-05,0.0,9.092148929399464e-05,0.0,0.0,0.0,0.0,9.092148929399464e-05,0.0,0.0,0.0,0.0,4.546074464699732e-05,0.0,0.0,4.546074464699732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013638223394099195,9.092148929399464e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nh0005,0.006894966674327741,0.003907147782119053,0.001091703056768559,0.001436451390484946,0.0004596644449551827,0.001781199724201333,0.0007469547230521719,0.0,0.0,0.0,0.0,0.000344748333716387,0.00028729027809698917,0.0,5.745805561939784e-05,0.0008044127786715697,5.745805561939784e-05,0.0,0.0005171225005745806,0.00040220638933578486,0.00040220638933578486,0.0036773155596414617,5.745805561939784e-05,0.0,0.0,0.00011491611123879568,5.745805561939784e-05,0.00022983222247759135,0.0,0.001091703056768559,0.0,0.0,0.0,0.0008618708342909676,0.00011491611123879568,0.0,0.00028729027809698917,0.00011491611123879568,5.745805561939784e-05,0.0,5.745805561939784e-05,0.0,0.0,0.000344748333716387,5.745805561939784e-05,0.03912893587680993,0.039301310043668124,0.003160193059066881,0.026717995863019997,0.002183406113537118,0.0005171225005745806,0.0005745805561939783,0.000689496667432774,5.745805561939784e-05,0.0001723741668581935,0.0,0.0001723741668581935,0.0001723741668581935,0.0,0.0,0.00011491611123879568,5.745805561939784e-05,0.0,0.0,5.745805561939784e-05,0.0,0.0,0.00011491611123879568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.745805561939784e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.745805561939784e-05,0.0,0.0,0.00011491611123879568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040220638933578486,0.00011491611123879568,5.745805561939784e-05,0.00040220638933578486,0.0,5.745805561939784e-05,0.0,0.0,5.745805561939784e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022983222247759135,0.00022983222247759135,0.0,0.0,0.0,0.0,0.0,5.745805561939784e-05,0.0,0.0,0.0,0.0,5.745805561939784e-05,5.745805561939784e-05,0.0,0.0,5.745805561939784e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022983222247759135,0.0,0.0,0.0,0.0,0.0,0.0,5.745805561939784e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.745805561939784e-05,0.0,0.0,0.0,0.0,5.745805561939784e-05,0.0,0.0,0.00022983222247759135,5.745805561939784e-05,0.0,0.0,5.745805561939784e-05,0.0,5.745805561939784e-05,0.0,0.0,0.0,0.0,0.0,5.745805561939784e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nh0006,0.00787308585600126,0.004723851513600756,0.001594299885840255,0.001456520883360233,9.841357320001574e-05,0.001712396173680274,0.0008069913002401292,0.0,9.841357320001574e-05,3.93654292800063e-05,1.968271464000315e-05,0.00019682714640003148,0.00041333700744006614,0.0,0.00019682714640003148,0.0009644530173601543,5.904814392000945e-05,1.968271464000315e-05,0.00021650986104003464,0.0006495295831201039,0.0012400110223201985,0.0025784356178404125,0.0005904814392000945,0.0002755580049600441,1.968271464000315e-05,0.0,0.0,0.0021454158957603434,0.0012596937369602015,0.0,0.0,0.0,0.0,0.0002361925756800378,7.87308585600126e-05,3.93654292800063e-05,0.0007085777270401134,0.0003149234342400504,7.87308585600126e-05,0.0,0.0,0.0,0.0,9.841357320001574e-05,0.0,0.05180490493248829,0.03887336141400622,0.005137188521040822,0.027418021493524385,0.0031492343424005037,0.0006888950124001103,0.000531433295280085,0.0007085777270401134,0.00039365429280006296,7.87308585600126e-05,0.0001574617171200252,0.0002361925756800378,1.968271464000315e-05,0.0,0.0001180962878400189,0.00017714443176002835,7.87308585600126e-05,1.968271464000315e-05,5.904814392000945e-05,0.0,3.93654292800063e-05,0.0,5.904814392000945e-05,0.0,1.968271464000315e-05,0.0,0.0,0.0,5.904814392000945e-05,3.93654292800063e-05,0.0,0.0,1.968271464000315e-05,1.968271464000315e-05,0.0,5.904814392000945e-05,0.0,0.0,1.968271464000315e-05,1.968271464000315e-05,0.0,0.0,7.87308585600126e-05,0.0,0.0,0.0,0.0,9.841357320001574e-05,0.0,0.0,0.0,0.0,0.0,1.968271464000315e-05,1.968271464000315e-05,0.0006888950124001103,0.00029524071960004725,0.00017714443176002835,0.00013777900248002206,0.0001180962878400189,1.968271464000315e-05,1.968271464000315e-05,1.968271464000315e-05,7.87308585600126e-05,0.0,0.0,0.0,0.0,1.968271464000315e-05,1.968271464000315e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87308585600126e-05,3.93654292800063e-05,9.841357320001574e-05,7.87308585600126e-05,7.87308585600126e-05,7.87308585600126e-05,0.00013777900248002206,1.968271464000315e-05,0.0,5.904814392000945e-05,0.0,0.0,0.0,0.0,1.968271464000315e-05,5.904814392000945e-05,0.0,1.968271464000315e-05,1.968271464000315e-05,1.968271464000315e-05,1.968271464000315e-05,0.0,0.0,0.0,0.0,1.968271464000315e-05,0.0,0.0,0.0,0.0,0.0,5.904814392000945e-05,1.968271464000315e-05,5.904814392000945e-05,0.0,0.0,0.0,0.0,3.93654292800063e-05,1.968271464000315e-05,3.93654292800063e-05,1.968271464000315e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93654292800063e-05,3.93654292800063e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.968271464000315e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nh0007,0.006239576179731188,0.003472971647208869,0.0010987932895124104,0.0012361424507014618,0.00043166879230844695,0.0018836456391641322,0.00045129010104974,0.0,0.0,3.924261748258609e-05,1.9621308741293044e-05,0.0,0.00033356224860198175,0.0,0.0002550770136368096,0.0006278818797213774,0.0,0.0,0.0001765917786716374,0.0001373491611890513,0.0008044736583930148,0.003139409398606887,0.00023545570489551652,7.848523496517217e-05,0.0,0.0,0.0,0.0003139409398606887,0.0,0.0010987932895124104,0.0,0.0,0.0,0.00029431963111939565,9.810654370646523e-05,1.9621308741293044e-05,0.0005690179534974983,0.00021583439615422347,3.924261748258609e-05,0.0,0.0,1.9621308741293044e-05,1.9621308741293044e-05,0.0002746983223781026,0.00011772785244775826,0.042009222015108406,0.04244089080741686,0.0037084273521043854,0.025174139115078976,0.0034337290297262826,0.0011380359069949966,0.0003139409398606887,0.0003924261748258609,0.00047091140979103305,7.848523496517217e-05,0.00015697046993034435,1.9621308741293044e-05,7.848523496517217e-05,0.0,3.924261748258609e-05,3.924261748258609e-05,7.848523496517217e-05,0.0,3.924261748258609e-05,0.0,1.9621308741293044e-05,1.9621308741293044e-05,0.0,0.0,1.9621308741293044e-05,1.9621308741293044e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9621308741293044e-05,0.0,5.886392622387913e-05,0.0,0.0,1.9621308741293044e-05,0.0,0.0,3.924261748258609e-05,0.0,0.0,0.0,0.0,0.0,1.9621308741293044e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041204748356715395,0.00015697046993034435,0.00021583439615422347,3.924261748258609e-05,9.810654370646523e-05,7.848523496517217e-05,9.810654370646523e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001765917786716374,7.848523496517217e-05,1.9621308741293044e-05,1.9621308741293044e-05,1.9621308741293044e-05,0.0,9.810654370646523e-05,1.9621308741293044e-05,9.810654370646523e-05,1.9621308741293044e-05,3.924261748258609e-05,0.0,0.0,3.924261748258609e-05,3.924261748258609e-05,7.848523496517217e-05,0.0,0.0,0.0,0.0,0.0,1.9621308741293044e-05,1.9621308741293044e-05,0.0,3.924261748258609e-05,1.9621308741293044e-05,0.0,0.0,1.9621308741293044e-05,0.0,0.0,1.9621308741293044e-05,0.0,1.9621308741293044e-05,1.9621308741293044e-05,1.9621308741293044e-05,0.0,1.9621308741293044e-05,1.9621308741293044e-05,1.9621308741293044e-05,1.9621308741293044e-05,1.9621308741293044e-05,0.0,0.0,0.0,0.0,0.0,1.9621308741293044e-05,0.0,0.0,3.924261748258609e-05,0.00011772785244775826,3.924261748258609e-05,7.848523496517217e-05,0.0,0.0,0.0,3.924261748258609e-05,0.0,5.886392622387913e-05,1.9621308741293044e-05,1.9621308741293044e-05,0.0,0.0,0.0,0.0,0.0,1.9621308741293044e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
